pickup_node_id,dropoff_node_id,pickup_time_since_midnight,dropoff_time_since_midnight,chain_id,chain_order
8796,3741,29700,30248,45,32
2629,1695,29730,29859,45,33
3721,5097,29760,30700,45,34
7026,7875,29790,30116,45,35
3606,9170,29820,30793,45,36
2987,1188,29850,30807,45,37
7029,1190,30600,30959,45,38
4819,8263,30630,30786,45,39
595,3746,30660,30817,45,40
7776,6955,30690,31078,45,41
6318,6313,31500,31991,45,42
8603,9895,32400,32996,45,43
7778,921,32430,32625,45,44
6541,7778,32460,32892,45,45
7778,7899,32490,33420,45,46
2302,517,32520,33338,45,47
7087,7960,32550,32920,45,48
2545,595,33000,33342,45,49
2385,4647,33300,33354,45,50
5468,5307,33330,33731,45,51
4911,3920,33360,34332,45,52
8410,7875,33390,34584,45,53
3983,2605,33420,33673,45,54
2012,4641,33900,34259,45,55
2960,2898,34200,34422,45,56
1124,4638,34230,34772,45,57
8603,757,34260,35103,45,58
2898,5346,34290,34368,45,59
8263,855,34320,34723,45,60
7778,225,34800,35729,45,61
7777,2898,35100,35419,45,62
4311,595,35130,35282,45,63
6383,8773,35160,35400,45,64
3442,10317,35190,35276,45,65
8603,9895,35220,35816,45,66
790,10317,35250,35606,45,67
3996,10243,36000,37091,45,68
8485,6431,36030,36183,45,69
8175,5856,36060,36644,45,70
3891,225,36090,37094,45,71
7875,7026,36900,37221,45,72
3774,4638,36930,37147,45,73
595,236,36960,37443,45,74
3063,8764,36990,37438,45,75
3063,2382,37020,37116,45,76
3381,7953,37050,37843,45,77
8175,5856,37080,37664,45,78
9284,4035,37110,38539,45,79
4641,9775,37800,38027,45,80
938,2536,37830,38873,45,81
6884,10317,37860,38149,45,82
595,3931,37890,38326,45,83
1564,225,37920,38088,45,84
595,5839,37950,38533,45,85
4082,8179,38700,39846,45,86
1695,8327,39600,39949,45,87
4707,944,39630,40567,45,88
7132,4650,39660,39928,45,89
2898,229,39690,39966,45,90
1695,1309,39720,40091,45,91
1695,6950,40500,40815,45,92
4419,5843,40530,40975,45,93
4925,921,40560,41141,45,94
7026,1526,41400,41824,45,95
8755,6383,41430,42176,45,96
6204,4058,42000,42781,45,97
6398,9284,42300,42522,45,98
8764,1564,42900,43151,45,99
2554,2180,42930,43090,45,100
4639,2321,42960,43484,45,101
2932,9170,43200,43666,45,102
5839,4638,43230,43492,45,103
10393,4707,43260,43687,45,104
6383,5963,43290,43605,45,105
1425,855,43320,43858,45,106
8405,5843,43800,44303,45,107
7651,8879,44100,44782,45,108
5839,4638,44130,44392,45,109
10393,4707,44160,44587,45,110
2882,1695,45000,45209,45,111
4648,1784,45600,45953,45,112
3418,1704,45900,46610,45,113
10243,1905,46800,46900,45,114
8764,3063,46830,47301,45,115
10455,4927,46860,47882,45,116
1695,2629,46890,47019,45,117
1098,1607,46920,47045,45,118
4918,9118,46950,48054,45,119
3606,9170,46980,47953,45,120
8259,5769,47400,47885,45,121
10455,4927,47700,48722,45,122
4641,3955,47730,48225,45,123
7875,8410,47760,48942,45,124
10243,1905,48300,48400,45,125
3741,8796,48600,49146,45,126
4650,1045,48630,48707,45,127
9895,6464,48660,49626,45,128
8754,747,48900,49882,45,129
2898,7158,49200,49514,45,130
5714,595,49500,49864,45,131
8847,10496,49530,50580,45,132
8891,790,49560,49945,45,133
9895,6464,50400,51366,45,134
2605,3983,50430,50632,45,135
2493,5902,50460,51340,45,136
5714,595,50490,50854,45,137
595,1987,50520,50586,45,138
595,4311,50550,50702,45,139
595,7132,50580,51064,45,140
4089,6431,50610,51697,45,141
7919,3545,50640,51221,45,142
4650,1045,50670,50747,45,143
7893,7087,51000,51356,45,144
7778,4639,51300,51545,45,145
855,6204,51330,51711,45,146
6150,4638,51360,52080,45,147
1190,7114,51390,51838,45,148
6204,9284,51420,52643,45,149
1446,4358,51450,52616,45,150
4638,5650,51480,52511,45,151
7055,8263,52200,53178,45,152
4446,5139,52230,52764,45,153
10718,1190,52260,52353,45,154
5314,8394,52290,52975,45,155
5097,6027,52320,52693,45,156
2726,9170,52350,52493,45,157
6286,152,52380,53320,45,158
6204,9284,52410,53633,45,159
4638,9284,52440,53491,45,160
4653,152,52470,53093,45,161
5756,6383,53100,53870,45,162
10243,7855,53130,54092,45,163
921,4925,53160,53803,45,164
225,2401,54000,54742,45,165
5550,1678,54030,54695,45,166
5097,3721,54060,54973,45,167
6817,4637,54900,55268,45,168
5912,4925,54930,55690,45,169
2898,1594,54960,55325,45,170
4650,4313,55800,56257,45,171
2898,5654,55830,56230,45,172
8537,9147,55860,56502,45,173
3996,2770,55890,56061,45,174
8537,1574,55920,56455,45,175
10484,3442,56700,56812,45,176
10317,3442,56730,56816,45,177
8175,5715,56760,56911,45,178
7893,6950,56790,56906,45,179
595,1987,56820,56886,45,180
7026,10543,57000,57834,45,181
2898,1594,57600,57965,45,182
9895,6464,58200,59166,45,183
4638,236,58500,58823,45,184
8215,4925,58530,59566,45,185
6204,3152,58560,59218,45,186
2787,8141,59400,60518,45,187
2311,5291,59430,59965,45,188
2787,2936,59460,60332,45,189
9895,6464,59490,60456,45,190
1446,8879,59520,60492,45,191
2887,6361,59550,59790,45,192
2787,6955,59580,60063,45,193
4446,5139,59610,60144,45,194
1857,4925,61200,61539,45,195
4927,1704,61230,62143,45,196
4638,3957,61260,61632,45,197
3972,3122,62100,62276,45,198
1857,4925,63000,63339,45,199
8879,7651,63030,63711,45,200
8879,10111,63060,63221,45,201
595,2679,67500,67767,45,202
9895,8603,68400,69015,45,203
8179,4082,69300,70399,45,204
10686,4082,73800,74678,45,205
4637,4536,73830,74271,45,206
4865,4691,75600,76169,45,207
3931,595,16320,16741,46,0
2726,595,18900,19421,46,1
5123,8175,18930,19152,46,2
855,8263,19200,19602,46,3
9147,8537,20700,21345,46,4
1704,4927,21600,22514,46,5
1309,1695,22500,22874,46,6
1905,10243,23400,23513,46,7
8879,1446,26400,27324,46,8
9284,4638,26700,27795,46,9
2771,1779,27000,27719,46,10
6382,4134,27030,27496,46,11
9284,4697,27060,28219,46,12
8603,2787,27900,28547,46,13
2544,2771,27930,28403,46,14
4259,4638,28800,29251,46,15
1704,4927,28830,29744,46,16
3287,1917,28860,29233,46,17
6027,5097,28890,29263,46,18
6464,9895,28920,29889,46,19
3920,4911,28950,29896,46,20
8796,3741,29700,30248,46,21
1773,4638,30600,31086,46,22
1987,4638,30630,31074,46,23
8603,9895,31500,32096,46,24
6383,8755,31530,32290,46,25
7087,7893,32400,32794,46,26
4092,4641,32430,32829,46,27
4092,4641,33300,33699,46,28
3376,4671,33330,33927,46,29
3955,8175,33360,33901,46,30
3922,8773,33390,34087,46,31
1905,8764,33420,34161,46,32
5718,10686,33450,34185,46,33
8410,7875,33480,34674,46,34
2743,4641,33510,34004,46,35
10496,225,33540,34343,46,36
5230,595,34200,34282,46,37
4500,4650,34230,34414,46,38
2960,2898,34260,34482,46,39
8603,9895,34290,34886,46,40
2898,5346,34320,34398,46,41
4092,4641,34350,34749,46,42
7777,2898,35100,35419,46,43
3442,10317,35130,35216,46,44
4311,595,35160,35312,46,45
1190,1685,36000,36374,46,46
595,5839,36030,36613,46,47
2770,4638,36060,36530,46,48
10496,7253,36090,36836,46,49
1941,2898,36120,36569,46,50
8216,8833,36150,36787,46,51
3063,8764,36900,37348,46,52
3063,2382,36930,37026,46,53
8175,2588,37800,37924,46,54
4641,7344,37830,38302,46,55
4650,1789,37860,38261,46,56
2726,933,37890,38712,46,57
10484,9284,38700,39073,46,58
1232,1206,38730,39373,46,59
595,5839,38760,39343,46,60
4082,8179,38790,39936,46,61
1695,8327,39600,39949,46,62
4082,10686,39630,40524,46,63
4025,4699,39660,40455,46,64
3878,1190,39690,40064,46,65
5718,10686,39720,40455,46,66
1695,1309,39750,40121,46,67
8773,3606,40500,41401,46,68
308,2810,40530,41313,46,69
4638,4918,41100,41336,46,70
1695,8327,41400,41749,46,71
4638,9284,43200,44251,46,72
7778,3687,43500,44544,46,73
2826,4638,44100,44681,46,74
1987,517,44130,45088,46,75
1779,2771,44160,44904,46,76
2021,1695,44190,44565,46,77
6106,4541,44400,44839,46,78
4927,7777,44760,45230,46,79
5455,3955,45000,45681,46,80
6950,925,45900,46787,46,81
8847,6443,45930,47033,46,82
1695,2629,46800,46929,46,83
6839,8648,46830,47780,46,84
7137,8603,46860,47327,46,85
7875,8410,46890,48072,46,86
602,1607,47700,47941,46,87
4641,4709,48600,48748,46,88
2534,6106,48630,49349,46,89
5468,7875,49500,49915,46,90
2898,5346,49530,49608,46,91
2679,595,49560,49827,46,92
4650,4500,49590,49774,46,93
4641,4092,50100,50493,46,94
921,2898,50400,50848,46,95
4647,2385,50430,50484,46,96
5097,6027,50460,50833,46,97
4089,7127,51300,51648,46,98
4641,2012,51330,51738,46,99
1446,3351,52200,52764,46,100
5097,3721,52230,53143,46,101
2605,3983,52260,52462,46,102
3741,4414,52290,52861,46,103
8507,1905,52320,53329,46,104
4446,6150,52350,52628,46,105
5688,8259,54000,54348,46,106
5097,3721,54030,54943,46,107
921,4925,54060,54703,46,108
8825,4638,54090,55090,46,109
7026,1905,54900,55901,46,110
8958,4794,55800,56715,46,111
4641,3957,55830,56116,46,112
4536,4638,55860,56292,46,113
2898,5654,55890,56290,46,114
4649,769,56700,57073,46,115
4446,5139,59400,59934,46,116
5971,6997,59430,60078,46,117
3603,6106,59460,59643,46,118
2787,2936,59490,60362,46,119
2787,8603,59520,60152,46,120
1446,8879,59550,60522,46,121
2887,6361,59580,59820,46,122
3603,2770,59610,59922,46,123
8008,5044,59640,61173,46,124
2787,4358,60600,61328,46,125
4707,10393,61200,61628,46,126
10244,3878,61230,61624,46,127
1831,5230,62100,62290,46,128
8879,10111,63000,63161,46,129
595,2679,67500,67767,46,130
9895,8603,68400,69015,46,131
225,3891,72900,73904,46,132
225,5103,73800,74657,46,133
4865,4691,75600,76169,46,134
236,595,15300,15824,47,0
5839,595,15330,15881,47,1
3931,595,16800,17221,47,2
5586,595,17400,17677,47,3
7344,4641,18900,19372,47,4
229,2898,18930,19199,47,5
855,8263,19200,19602,47,6
9147,8537,20700,21345,47,7
1309,1695,22500,22874,47,8
6950,1695,22530,22847,47,9
9284,4697,26100,27259,47,10
5139,4446,26130,26664,47,11
8879,1446,26400,27324,47,12
2771,1779,27000,27719,47,13
2770,3603,27030,27342,47,14
6361,2887,27060,27281,47,15
8773,5097,27090,27695,47,16
8603,2787,27900,28547,47,17
2544,6114,27930,28096,47,18
2544,2771,27960,28433,47,19
9284,6204,27990,29186,47,20
2936,2787,28800,29631,47,21
3721,5097,28830,29770,47,22
4358,1446,28860,30043,47,23
6955,2787,28890,29373,47,24
5468,8958,28920,30076,47,25
3287,1917,28950,29323,47,26
1045,4650,29700,29777,47,27
4058,4638,29730,30596,47,28
8796,3741,29760,30308,47,29
3287,1917,29790,30163,47,30
8663,10484,30600,30651,47,31
1526,2493,30630,31437,47,32
4819,8263,30660,30816,47,33
2770,8958,30690,31898,47,34
6307,7524,30720,31409,47,35
2743,4641,32400,32894,47,36
6683,5971,32430,33318,47,37
1963,7953,32460,32722,47,38
3381,9170,33300,33932,47,39
8259,2898,33330,33629,47,40
3158,7253,33360,33491,47,41
7132,595,33390,33874,47,42
3955,8175,33420,33961,47,43
5839,4638,33450,33712,47,44
10496,5971,33480,34198,47,45
2545,595,33510,33852,47,46
2387,4378,34200,35108,47,47
2898,5346,34230,34308,47,48
6204,9284,34260,35483,47,49
1987,595,35100,35166,47,50
5715,8175,35130,35281,47,51
4311,595,35160,35312,47,52
8603,9895,35190,35786,47,53
595,3931,36000,36436,47,54
8175,5123,36030,36252,47,55
595,3053,36060,36302,47,56
7778,517,36090,36976,47,57
5654,2898,36120,36520,47,58
3729,9170,36150,37320,47,59
595,236,36900,37383,47,60
1780,4638,36930,37383,47,61
595,3931,36960,37396,47,62
8175,4666,36990,37152,47,63
6457,9954,37020,37600,47,64
10496,1837,37050,37727,47,65
1594,2898,37800,38165,47,66
4650,9775,37830,37982,47,67
1100,8663,37860,38211,47,68
3381,10686,37890,38710,47,69
3063,2493,37920,38324,47,70
4650,1789,37950,38351,47,71
10496,8847,37980,39001,47,72
8175,5123,38010,38232,47,73
595,933,38040,38547,47,74
6106,8266,38400,38685,47,75
4638,4819,38430,39498,47,76
4649,769,38700,39073,47,77
4638,1704,38730,39372,47,78
8473,1726,38760,39661,47,79
1695,8327,39600,39949,47,80
2428,4707,39630,40451,47,81
1695,1309,39660,40031,47,82
8663,225,39690,40441,47,83
6955,8662,39720,40708,47,84
517,3381,40500,41095,47,85
7875,7026,41400,41721,47,86
2898,229,41430,41706,47,87
7651,8879,43200,43882,47,88
1779,2771,43230,43974,47,89
7899,7778,43260,44171,47,90
1267,1190,44100,44386,47,91
2057,6106,44130,44777,47,92
2914,517,44160,45005,47,93
5963,236,44190,45099,47,94
6950,925,45000,45887,47,95
4641,4638,45030,45116,47,96
8764,3063,45900,46371,47,97
747,5971,45930,46973,47,98
3152,8263,46500,46694,47,99
8263,4819,46800,46954,47,100
4650,1045,46830,46907,47,101
1695,2629,46860,46989,47,102
7158,7960,46890,47600,47,103
4641,2012,46920,47328,47,104
1726,5044,46950,48090,47,105
2632,4638,46980,47841,47,106
10243,1905,47010,47110,47,107
8603,1107,47040,47563,47,108
921,1124,47070,47449,47,109
6106,573,47100,48633,47,110
3383,3679,47700,48765,47,111
4641,3955,47730,48225,47,112
7925,10198,48600,48740,47,113
3741,8796,48630,49176,47,114
4647,2385,49500,49554,47,115
4766,5322,49530,50214,47,116
4639,2896,49560,50018,47,117
2629,517,49590,50168,47,118
5097,6027,50400,50773,47,119
595,5230,50430,50512,47,120
4641,7778,50460,50759,47,121
1446,4358,50490,51656,47,122
2679,595,50520,50787,47,123
595,4311,50550,50702,47,124
4650,1045,50580,50657,47,125
2605,3983,50610,50812,47,126
805,3878,51300,51458,47,127
1446,4358,51330,52496,47,128
4641,2012,51360,51768,47,129
4669,3955,51900,52277,47,130
3741,4414,52200,52771,47,131
6204,9284,52230,53453,47,132
4650,4313,52260,52717,47,133
7055,8263,52290,53268,47,134
4709,3955,52500,52952,47,135
9247,9147,53100,53137,47,136
5230,1831,53130,53320,47,137
2220,7778,53160,53768,47,138
4638,7451,54000,54888,47,139
8215,6411,54030,54910,47,140
9247,9147,54060,54097,47,141
5097,3721,54090,55003,47,142
1232,7778,54900,55413,47,143
4638,6950,54930,55875,47,144
6431,7127,54960,55889,47,145
5912,4925,54990,55750,47,146
1264,8266,55800,56169,47,147
4650,4500,55830,56014,47,148
5049,1136,55860,56921,47,149
8124,10455,55890,56783,47,150
3972,3122,55920,56096,47,151
10317,3442,56700,56786,47,152
8603,1553,56730,57689,47,153
5550,1678,56760,57425,47,154
5455,10455,56790,57240,47,155
10638,9284,57600,58034,47,156
4035,9284,57630,59045,47,157
8215,4925,58500,59536,47,158
7184,5384,58530,58782,47,159
2787,6955,59400,59883,47,160
1446,8879,59430,60402,47,161
2787,4358,59460,60188,47,162
2887,6361,59490,59730,47,163
3603,2770,59520,59832,47,164
9895,6464,59550,60516,47,165
2787,8141,59580,60698,47,166
9010,3136,62100,63001,47,167
1857,4925,63000,63339,47,168
225,6683,65700,66651,47,169
595,2679,67500,67767,47,170
225,5103,72000,72857,47,171
10686,4082,74400,75278,47,172
4865,4691,75600,76169,47,173
8603,225,76500,76742,47,174
3931,595,15300,15721,48,0
5897,595,16200,16264,48,1
5586,595,17400,17677,48,2
5123,8175,18900,19122,48,3
2588,8175,19800,19924,48,4
1905,10243,23400,23513,48,5
7127,6431,26400,27330,48,6
6382,5097,27000,27337,48,7
6361,2887,27030,27251,48,8
5139,4446,27060,27594,48,9
6382,4134,27090,27556,48,10
5291,2311,27900,28451,48,11
9284,6204,27930,29126,48,12
3721,5097,28200,29140,48,13
5468,8768,28800,30088,48,14
3287,1917,28830,29203,48,15
6464,9895,28860,29829,48,16
4613,7778,29700,30890,48,17
7026,7875,29730,30056,48,18
2936,2787,29760,30591,48,19
2629,1695,29790,29919,48,20
6950,5097,29820,30626,48,21
1045,4650,29850,29927,48,22
595,3746,30600,30757,48,23
7778,6204,30630,31075,48,24
8796,3741,30660,31208,48,25
3328,5769,31500,32268,48,26
1987,595,32100,32166,48,27
3545,7919,32400,32973,48,28
3152,5971,32430,32880,48,29
4082,8179,32460,33606,48,30
8410,7875,33300,34494,48,31
3955,8175,33330,33871,48,32
4092,4641,33360,33759,48,33
3780,4638,33390,34360,48,34
7087,7960,33420,33790,48,35
1124,1104,34200,34530,48,36
8603,9895,34230,34826,48,37
5468,929,34260,34705,48,38
1987,595,35100,35166,48,39
4648,3561,35130,35686,48,40
7777,2898,35160,35479,48,41
4311,595,35190,35342,48,42
7778,517,36000,36886,48,43
7309,5598,36030,36811,48,44
9284,10638,36060,36545,48,45
225,1526,36090,36963,48,46
8663,225,36120,36871,48,47
595,3053,36900,37142,48,48
1678,5550,36930,37621,48,49
4541,5971,36960,37773,48,50
595,5586,37800,38068,48,51
3433,3152,37830,38403,48,52
595,2726,37860,38397,48,53
8175,5123,37890,38112,48,54
595,3931,37920,38356,48,55
8175,2588,37950,38074,48,56
1594,2898,37980,38345,48,57
4414,3741,38010,38478,48,58
6167,3482,38040,38528,48,59
6313,6318,38100,38591,48,60
2382,7778,38400,39050,48,61
8773,3922,38700,39435,48,62
7184,5839,39000,39895,48,63
8764,1905,39600,40369,48,64
4925,921,39630,40211,48,65
1695,8327,39660,40009,48,66
1695,6950,40500,40815,48,67
4697,9284,40530,41637,48,68
1695,3498,42300,43069,48,69
6442,10496,42330,42568,48,70
8768,6126,43200,43384,48,71
6036,517,43230,43700,48,72
4707,8473,43260,43787,48,73
3182,10496,44100,44831,48,74
10491,10496,44130,44248,48,75
2601,1190,44160,44592,48,76
1779,2771,44190,44934,48,77
10393,4707,44220,44647,48,78
2882,1695,44250,44459,48,79
2021,1695,44280,44655,48,80
2401,225,44310,45037,48,81
6500,880,44700,45050,48,82
2690,2536,45000,45535,48,83
1190,2776,45030,45484,48,84
7855,1693,45060,46171,48,85
2634,1993,45090,46061,48,86
4638,3519,45120,45997,48,87
3152,8263,45600,45794,48,88
3896,6950,45900,46794,48,89
6950,925,45930,46817,48,90
8764,3063,45960,46431,48,91
6457,4855,46800,47659,48,92
8263,4819,46830,46984,48,93
1779,2771,46860,47604,48,94
1695,2629,46890,47019,48,95
5384,7184,46920,47172,48,96
2826,8603,47700,48209,48,97
8764,3063,47730,48201,48,98
1190,3287,47760,48457,48,99
4691,4865,47790,48345,48,100
4638,9284,48600,49651,48,101
3741,8796,48630,49176,48,102
5468,7875,49500,49915,48,103
4647,2385,49530,49584,48,104
6431,10496,49560,50357,48,105
5097,6027,50400,50773,48,106
8216,8833,50430,51067,48,107
517,2014,50460,51469,48,108
6274,6532,50490,51073,48,109
595,7132,50520,51004,48,110
2992,7777,51300,51636,48,111
7450,595,51330,51420,48,112
4134,152,51360,51854,48,113
4446,5165,52200,52484,48,114
595,1987,52230,52296,48,115
4650,4500,52260,52444,48,116
921,4925,53100,53743,48,117
5097,3721,54000,54913,48,118
4927,747,54600,55195,48,119
4638,9284,54630,55681,48,120
5912,4925,54900,55660,48,121
10317,790,54930,55285,48,122
5821,2634,55200,56066,48,123
6817,4637,55800,56168,48,124
3996,2770,55830,56001,48,125
4641,2743,55860,56354,48,126
8958,4794,55890,56805,48,127
8537,9147,55920,56562,48,128
1313,8663,55950,56307,48,129
595,1987,56700,56766,48,130
1831,5230,57600,57790,48,131
6106,2534,57630,58387,48,132
805,3878,57660,57818,48,133
7579,6950,58500,58600,48,134
2887,6361,59400,59640,48,135
2787,8141,59430,60548,48,136
4446,5139,59460,59994,48,137
1831,5230,60300,60490,48,138
4707,10393,61200,61628,48,139
225,5103,61800,62657,48,140
8869,3381,62100,63091,48,141
9010,3136,62130,63031,48,142
8879,10111,63000,63161,48,143
4927,1704,65700,66613,48,144
922,5468,69300,69716,48,145
3297,2770,72000,72386,48,146
4865,4691,75600,76169,48,147
4865,4691,76500,77069,48,148
3053,595,16200,16442,49,0
3053,595,16800,17042,49,1
2726,595,18900,19421,49,2
5123,8175,18930,19152,49,3
7344,4641,18960,19432,49,4
855,8263,19200,19602,49,5
2588,8175,19800,19924,49,6
1789,4650,19830,20231,49,7
9147,8537,20700,21345,49,8
6950,1695,22500,22817,49,9
1309,1695,22530,22904,49,10
1905,10243,23400,23513,49,11
7127,6431,26100,27030,49,12
8879,1446,26400,27324,49,13
1784,2536,27000,27392,49,14
5103,225,27030,27884,49,15
6361,2887,27060,27281,49,16
8773,5097,27090,27695,49,17
4419,4639,27900,28156,49,18
6955,2787,28800,29283,49,19
3287,1917,28830,29203,49,20
3122,3972,28860,29036,49,21
6027,5097,28890,29263,49,22
6464,9895,28920,29889,49,23
2936,2787,28950,29781,49,24
3721,5097,29700,30640,49,25
2726,9170,29730,29873,49,26
3351,1446,29760,30327,49,27
7026,7875,29790,30116,49,28
8796,3741,30600,31148,49,29
8259,4669,30630,31086,49,30
4819,8263,30660,30816,49,31
595,3746,30690,30847,49,32
5044,1726,31500,32602,49,33
3158,7253,32400,32531,49,34
6310,7956,32430,32779,49,35
6150,4446,32460,32738,49,36
4313,4650,32490,32946,49,37
2305,4638,32520,33084,49,38
4292,4649,32550,32993,49,39
7132,595,32580,33064,49,40
3983,2605,33300,33553,49,41
2743,4641,33330,33824,49,42
4092,4641,33360,33759,49,43
2385,4647,33390,33444,49,44
7132,595,33420,33904,49,45
1704,2382,33450,33741,49,46
2545,595,33480,33822,49,47
8259,2898,33510,33809,49,48
4313,4650,33540,33996,49,49
4313,4650,34200,34656,49,50
5601,4884,34230,34272,49,51
6464,7893,34260,34728,49,52
3955,8175,34290,34831,49,53
3561,7106,34320,35079,49,54
4311,595,34800,34952,49,55
5715,8175,35100,35251,49,56
4311,595,35130,35282,49,57
3442,10317,35160,35246,49,58
5346,10484,36000,37244,49,59
5963,10496,36030,36558,49,60
769,4649,36060,36424,49,61
3729,9170,36090,37260,49,62
7032,4709,36600,37446,49,63
4925,1857,36900,37180,49,64
1879,4638,36930,37842,49,65
1678,5550,36960,37651,49,66
517,7778,36990,37857,49,67
517,206,37020,37619,49,68
7776,1963,37050,37713,49,69
595,3053,37080,37322,49,70
595,3931,37800,38236,49,71
4650,9775,37830,37982,49,72
8175,5123,37860,38082,49,73
8175,2588,37890,38014,49,74
5346,2898,37920,37998,49,75
1594,2898,37950,38315,49,76
3878,1190,38100,38474,49,77
6703,10243,38700,40151,49,78
5346,2898,38730,38808,49,79
1695,1309,39600,39971,49,80
7875,7026,39630,39951,49,81
8958,5468,39660,40801,49,82
5718,10686,39690,40425,49,83
9954,1553,40500,41068,49,84
4378,2387,40530,41437,49,85
3136,9010,40560,41486,49,86
4641,5839,40590,40922,49,87
4925,921,40620,41201,49,88
2839,6637,40650,41020,49,89
7875,7026,40800,41121,49,90
228,2091,41400,42899,49,91
1917,3287,41430,41785,49,92
9448,3458,42300,42999,49,93
4647,2385,42330,42384,49,94
4918,4419,43200,43389,49,95
5216,928,43230,43801,49,96
4641,7344,43260,43732,49,97
10393,4707,43290,43717,49,98
2180,5971,44100,44772,49,99
2021,1695,44130,44505,49,100
10455,4927,44160,45182,49,101
1911,7184,44190,45110,49,102
7651,8879,44220,44902,49,103
3211,1592,44250,44793,49,104
6106,4541,44400,44839,49,105
2581,5455,45000,46110,49,106
10455,5455,45900,46350,49,107
7875,8410,45930,47112,49,108
2975,7855,45960,46113,49,109
747,2536,45990,46478,49,110
4641,3955,46800,47295,49,111
7132,4638,46830,47259,49,112
8263,4819,46860,47014,49,113
8263,3152,47700,47894,49,114
4918,4419,47730,47919,49,115
4638,6932,47760,47967,49,116
9170,236,47790,48684,49,117
10243,1905,47820,47920,49,118
3996,2770,48600,48771,49,119
4647,2385,48630,48684,49,120
7919,3545,48660,49241,49,121
7919,3545,49500,50081,49,122
4638,7955,49530,50313,49,123
1726,7778,49800,50712,49,124
5769,4457,50100,50607,49,125
7450,595,50400,50490,49,126
10686,10496,50430,51128,49,127
595,4311,50460,50612,49,128
5097,6027,50490,50863,49,129
4927,3996,50520,50926,49,130
6106,4541,50550,50989,49,131
1917,3287,50580,50935,49,132
4650,4313,51000,51457,49,133
4641,2012,51300,51708,49,134
6383,4649,51330,51714,49,135
3896,5902,52200,52486,49,136
8825,4638,52230,53230,49,137
5429,1188,52260,52569,49,138
9247,9147,53100,53137,49,139
3603,8958,53130,54144,49,140
2898,1941,53160,53566,49,141
6817,4637,53190,53558,49,142
5097,3721,54000,54913,49,143
3996,2770,54030,54201,49,144
7778,5429,54060,54698,49,145
921,4925,54090,54733,49,146
4446,5139,54900,55434,49,147
6106,4541,54930,55369,49,148
4927,6683,54960,55679,49,149
6817,4637,54990,55358,49,150
4707,10496,55200,56205,49,151
4536,4638,55800,56232,49,152
2898,7777,55830,56179,49,153
4650,7132,55860,56128,49,154
6817,4637,55890,56258,49,155
8537,9147,55920,56562,49,156
7960,7161,55950,56804,49,157
3996,2770,55980,56151,49,158
10317,790,56010,56365,49,159
2898,5654,56040,56440,49,160
595,1987,56700,56766,49,161
3996,2770,56730,56901,49,162
3741,8796,58500,59046,49,163
2787,8141,59400,60518,49,164
2787,8603,59430,60062,49,165
2887,6361,59460,59700,49,166
2787,4358,59490,60218,49,167
2787,2936,59520,60392,49,168
2787,6955,59550,60033,49,169
4707,10393,61200,61628,49,170
1831,5230,61230,61420,49,171
9010,3136,62100,63001,49,172
3972,3122,62130,62306,49,173
8879,10111,63000,63161,49,174
1857,4925,63030,63369,49,175
9715,3158,64800,64990,49,176
595,2679,67500,67767,49,177
1680,5736,68400,68741,49,178
922,5468,69300,69716,49,179
925,5468,69330,69752,49,180
8179,4082,70200,71299,49,181
9715,3158,72000,72190,49,182
4855,9147,72900,73132,49,183
5897,595,14760,14824,50,0
236,595,15300,15824,50,1
5897,595,16200,16264,50,2
3053,595,16500,16742,50,3
5897,595,16530,16594,50,4
5123,8175,18900,19122,50,5
855,8263,19200,19602,50,6
1789,4650,19800,20201,50,7
2588,8175,19830,19954,50,8
9147,8537,20700,21345,50,9
6950,1695,22500,22817,50,10
1905,10243,23400,23513,50,11
225,8603,27000,27242,50,12
8773,5097,27030,27635,50,13
2771,1779,27060,27779,50,14
2770,3996,27900,28071,50,15
9284,6204,27930,29126,50,16
9284,6204,28800,29996,50,17
6950,5097,28830,29636,50,18
3721,5097,29700,30640,50,19
3351,1446,29730,30297,50,20
4358,1446,29760,30943,50,21
2629,1695,29790,29919,50,22
7026,7875,30000,30326,50,23
3122,3972,30600,30776,50,24
5429,1188,30630,30939,50,25
4082,8179,30660,31806,50,26
8663,2908,32400,33290,50,27
3063,4707,32430,32875,50,28
4092,4641,32460,32859,50,29
3983,2605,32490,32743,50,30
2385,4647,32520,32574,50,31
4639,4419,32550,32806,50,32
3545,7919,32580,33153,50,33
8259,2898,33300,33599,50,34
5170,4638,33330,33796,50,35
4925,5912,33360,34105,50,36
2743,4641,33390,33884,50,37
2770,1726,33420,34338,50,38
3955,8175,33450,33991,50,39
5721,9154,33480,34389,50,40
8263,855,34200,34603,50,41
8603,9895,34230,34826,50,42
4500,4650,34260,34444,50,43
6955,4638,34290,34425,50,44
1892,5097,34320,34807,50,45
1987,595,35100,35166,50,46
790,10317,35130,35486,50,47
4311,595,35160,35312,50,48
8405,5843,35190,35693,50,49
2493,9224,35220,36178,50,50
938,6431,36000,36319,50,51
1905,3091,36030,36926,50,52
595,3053,36060,36302,50,53
7778,7893,36090,36845,50,54
8175,5856,36120,36704,50,55
9284,10638,36900,37385,50,56
4925,1857,36930,37210,50,57
7032,7184,36960,37574,50,58
1678,5550,36990,37681,50,59
8175,4666,37020,37182,50,60
6464,5863,37050,37253,50,61
595,3053,37200,37442,50,62
